state_ordinal,public_state_identity,game_id,decision_index,opponent_stratum,observer_color,opponent_setup_source,progress_bucket,unresolved_pieces,moved_unresolved,learned_worlds,distinct_worlds,fallback_steps,baseline_worlds,baseline_distinct_worlds,mean_marginal_l1,mean_learned_entropy
8651,b0aab72b4b32cadf6a07582db99b354925f80f510cbc27be26b7ad14d6cc92dd,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,65,phase9_selfplay,blue,p10d,middle,37,17,18,18,0,4,4,0.566249,1.997105
8652,46f1df0fe3d7d217c3e349bf9c0779559c96751f9abc1f919c3d2d9796cae912,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,85,phase9_selfplay,blue,p10d,middle,37,18,18,18,0,4,4,0.532687,1.986567
8653,ca65c8501ec321ae9f97291dd5162bed0ffa8d1897797db4c884615b0dd80db1,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,107,phase9_selfplay,blue,p10d,middle,37,20,18,18,0,4,4,0.513519,1.966741
8654,7b9dee01ec421ab30a07908ac5a694eb743736ca6666258fcd4597689fde5306,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,129,phase9_selfplay,blue,p10d,late,37,23,18,18,0,4,4,0.543907,1.916408
8655,8a88347b96264c939bee6f39650d5b7532625aeede5fe90f34753b859c29a007,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,149,phase9_selfplay,blue,p10d,late,37,24,18,18,0,4,4,0.494036,1.861535
8656,6ee6a7cb1399b79abfecaf570926ce1d3a40eb9c2d11c804ac4dc0057d4a1fbc,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,171,phase9_selfplay,blue,p10d,late,37,24,18,18,0,4,4,0.470775,1.859645
8657,e34e59651e9e735d057632a5af4651cfae61a135b24f48598e351eddf9c57c60,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,193,phase9_selfplay,blue,p10d,late,36,23,18,18,0,4,4,0.534683,1.826507
8658,027401cb8e7d66861846356b527a3e861a1262fe13d9b844b90427b686ef9bf1,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,213,phase9_selfplay,blue,p10d,late,30,18,18,18,0,4,4,0.492711,1.596753
8659,74be3effc40f641c96d21cd1723c65b5c8ae64ce6eb9ed6ec67fe9f08be79d49,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,235,phase9_selfplay,blue,p10d,late,29,17,18,18,0,4,4,0.435759,1.611926
8660,095ca455fefeb5dcc7e4a1dc2ddea77e026a80478bdb8a40ad3d450169ef49fc,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,257,phase9_selfplay,blue,p10d,late,27,16,18,18,0,4,4,0.433429,1.550554
8661,3563673794e3247c27ef1df4d6706e62109b1429fa1dd273af8fb620fe9d7750,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,277,phase9_selfplay,blue,p10d,late,26,15,18,18,0,4,4,0.457333,1.544954
8662,044ec17684afb199c631a30aa8946ea7899a132eea9dd3abf06cacba64eb30fd,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,299,phase9_selfplay,blue,p10d,late,23,12,18,18,0,4,4,0.394789,1.418674
8663,b076b06b5fe02a864f313fa3943d9ae36168fbf69961c6251efbf294d41ab375,phase11_validation_bank_v1|ms=2026081901|st=phase9_selfplay|src=p10d|c=031|g=1,321,phase9_selfplay,blue,p10d,late,20,11,18,18,0,4,4,0.470468,1.504509
8664,d43648a1add97f34201cb2a1a01327938acf9a8b4b53b62fbfe644238a69d8fb,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=0,0,scout_rush,red,neutral,early,40,0,18,18,0,4,4,0.594458,2.230602
8665,3f03c7b2286ae556c90caf9fc01adff932ebb4b9b9d54c72bbe8e6ced2678720,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,1,scout_rush,blue,neutral,early,40,1,18,18,0,4,4,0.577806,2.210201
8666,27ac8c97acf14881789972d26e2d805796c551de864ee8d053ff87b19fff189b,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,15,scout_rush,blue,neutral,early,40,2,18,18,0,4,4,0.5691,2.174841
8667,069f518be0b019c3db3d1ecf21dbc861f5b8dc8c3c2eb65b019f5cb6b04209fe,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,29,scout_rush,blue,neutral,early,40,2,18,18,0,4,4,0.588458,2.165
8668,57b8b9977dded46604a658c9f944b92dfe8d1992d602a51e399dfe894a6ac530,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,45,scout_rush,blue,neutral,middle,40,2,18,18,0,4,4,0.551339,2.160124
8669,7ad3dd6dcb4c1d24e9fa3bdb6700d8bd1ce38920fc5a3f14a809792ae5e8d73c,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,59,scout_rush,blue,neutral,middle,40,2,18,18,0,4,4,0.570411,2.159331
8670,279c8207afd81880da048f49589a6fbd8f3f74e0d12e48ecade4ed9fd1844133,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,75,scout_rush,blue,neutral,middle,40,2,18,18,0,4,4,0.557543,2.156337
8671,48de3b2a37e8f03b21a0d6cdec083ffdb5f4add05cbe76561c58602d8147d8d5,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,89,scout_rush,blue,neutral,middle,40,2,18,18,0,4,4,0.590217,2.154883
8672,86f628579249229e559c0452b97c3379452fad654bcf517d7ffe1c14b41cf6c4,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,105,scout_rush,blue,neutral,middle,39,2,18,18,0,4,4,0.557252,2.162826
8673,71dbbc3dc4ac34ff4c4e74c30296eaf275489d26987e50cb7c0213ddb98eb980,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,119,scout_rush,blue,neutral,middle,39,2,18,18,0,4,4,0.579678,2.158029
8674,1dcf28d57ddca357572fb40419bafffb9fd0ea41c4a9b3b3cddbac8d9d3a867e,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,133,scout_rush,blue,neutral,late,39,2,18,18,0,4,4,0.560685,2.155482
8675,8868be8322d7635e6c4baefc529508cee32f3f3b123acd74ec86e357ba2919f5,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,149,scout_rush,blue,neutral,late,37,2,18,18,0,4,4,0.578589,2.167646
8676,fd0efce69b3217ddb7b298887435d4ee3d8b772a63e96c6fe91e26f086f14c7e,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,163,scout_rush,blue,neutral,late,35,2,18,18,0,4,4,0.546858,2.172047
8677,a75dadfd49a9b1e4e427e361980a04fe0af0f32c204d00d6c04980fe02a231b5,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,179,scout_rush,blue,neutral,late,35,2,18,18,0,4,4,0.52675,2.169068
8678,45cff473da3d4814d97ea9ae18b7c8317452830e1d257f1a2ae6676ce9e6fd88,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,193,scout_rush,blue,neutral,late,35,2,18,18,0,4,4,0.601841,2.173949
8679,4b1c3e5124a3bdb01a4a211b82ddf0b324d0229e641faf3685360783b79e94a3,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,209,scout_rush,blue,neutral,late,33,2,18,18,0,4,4,0.591628,2.18832
8680,297f3b8b3ee27e73b088bf13f2e47b832c168775588f089fe82566ab8c062321,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=000|g=1,223,scout_rush,blue,neutral,late,33,2,18,18,0,4,4,0.59411,2.191049
8681,a2c12bfc4a3e43e533bef743cf2df1f1ef4936e4849ad5e2d5f99b93b2025025,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,0,scout_rush,red,neutral,early,40,0,18,18,0,4,4,0.604647,2.229856
8682,7b120ebb168879182b5e3c46bd0cf8036b81b3995021a379179739c18b1a751d,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,44,scout_rush,red,neutral,middle,38,3,18,18,0,4,4,0.600631,2.161768
8683,a653e5641b8e4a3c2642a6b1c7fed40228d5d73bc42d9b752e86b29131053f47,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,90,scout_rush,red,neutral,middle,38,3,18,18,0,4,4,0.573029,2.144737
8684,0427be55716836c803dfc94899271d5c8230bcd5dbae09989f1ef2ca4c84539d,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,134,scout_rush,red,neutral,late,37,3,18,18,0,4,4,0.552027,2.129732
8685,ae88e6993e32fb18f5416be124e27ed2552f0013e8c3f0bd043e29e97363ea77,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,180,scout_rush,red,neutral,late,36,3,18,18,0,4,4,0.553032,2.09851
8686,590cdf56c05c781c453e6fc94ea3edce2efd59663a152b0ac0eccc591f4d9652,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,224,scout_rush,red,neutral,late,36,3,18,18,0,4,4,0.567989,2.078811
8687,fd78ff95540a56fb40ac23244b28b5de92d930e8a438d6bd590c59f3c0aabe8b,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,270,scout_rush,red,neutral,late,36,3,18,18,0,4,4,0.583397,2.089271
8688,adf8428fad4b8ae8a083498205b4432f51d7d8966f7b77bd8e74247c080046f7,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,314,scout_rush,red,neutral,late,36,3,18,18,0,4,4,0.5598,2.078393
8689,bb972355c9debf5926f768a407f168d1b12d11990ef48602f6b9dee786f19c34,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,360,scout_rush,red,neutral,late,36,3,18,18,0,4,4,0.570397,2.077193
8690,351b476ebdf6e4dc673052df01a61197f371e2940e3d7abe76bd476df1166352,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,404,scout_rush,red,neutral,late,34,3,18,18,0,4,4,0.49249,2.025768
8691,c2d997440ada3db582a8cdb474559edff72479c234ef9b522c6a875b925f5f2d,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,450,scout_rush,red,neutral,late,16,2,18,18,0,4,4,0.455725,1.27616
8692,2fede2b44eacac3aa4bcc4c0d6e2cf9fdf0c4ee59b4d73fbfff51567fccb79f2,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,494,scout_rush,red,neutral,late,7,0,18,6,0,4,4,0.167853,0.175778
8693,e028819517c3d8e136f065973ab4f3bb5bccc5d2dedd86f6b3c9622be2ce0806,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,540,scout_rush,red,neutral,late,7,0,18,6,0,4,4,0.100208,0.202177
8694,abb3941c0482935e34fa9c886901707f758a9d42a62f58b8b249c5232e8bbcf9,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,584,scout_rush,red,neutral,late,7,0,18,4,0,4,4,0.139401,0.189109
8695,8c24c92c8d4e6273097fb56ef9427fd94e0e5781033ff7fb1b73fe84b65160bb,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,630,scout_rush,red,neutral,late,7,0,18,5,0,4,4,0.171121,0.185124
8696,fc08e812e8c7a73e4a16c618697d702adddcc0d7051be05cc890ba5f4b09508a,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=0,674,scout_rush,red,neutral,late,7,0,18,5,0,4,4,0.171379,0.161987
8697,ce63c21728825a63b8b7bc54a810b19de7ade9ee6c5fa3b9939fbc6e8e3d44a9,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,1,scout_rush,blue,neutral,early,39,0,18,18,0,4,4,0.597166,2.23997
8698,39dda14630424be686fd593ed5081512c261f095541f33bb4ff2a9a00075ca77,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,3,scout_rush,blue,neutral,early,38,0,18,18,0,4,4,0.602685,2.248619
8699,e9fadf031fc968a21a95ff04e116a132a6c01211498d3d1848f9836ea1c10401,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,5,scout_rush,blue,neutral,early,37,0,18,18,0,4,4,0.579351,2.253133
8700,550389cdcc80791356e1ceeb851b5101bf0685959cfd40192d2ddd2ed5058f9d,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,7,scout_rush,blue,neutral,early,36,0,18,18,0,4,4,0.581831,2.251601
8701,26709fc44136b54a49ac6b93961dc491318f6bf1b6e5e6722794f9c37fd054e1,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,9,scout_rush,blue,neutral,early,35,0,18,18,0,4,4,0.60707,2.251611
8702,2f6d0778046d46efcb7d3c05351e2b069819d5465c8f7d873199b4bb8ae696de,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,11,scout_rush,blue,neutral,early,35,0,18,18,0,4,4,0.594714,2.253052
8703,f066f42ebaf5cf23e947980d618ec70f5849774e19278235ff604beb3004aba9,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,13,scout_rush,blue,neutral,early,35,0,18,18,0,4,4,0.566925,2.255112
8704,a87a5c4d9d35dcf966199e6e8ae25f00e7bc26046b54ab6eb2bdca7b85e3b166,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,15,scout_rush,blue,neutral,early,35,1,18,18,0,4,4,0.620676,2.244995
8705,62e5c5aad3c1300b18fbe76a83c10c9231e7d2fb0a0a2cb30b321b3b5953a9b7,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,17,scout_rush,blue,neutral,early,35,2,18,18,0,4,4,0.580472,2.243567
8706,1cea836ab43f79e5c90fc774e2a8aa2c67a2a60ed457b9387b4fcf091e307386,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,19,scout_rush,blue,neutral,early,34,1,18,18,0,4,4,0.599985,2.245737
8707,7692cf058be350d18604235fe6bb130ed48ba6647db05c65f31ab71e84fb3149,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,21,scout_rush,blue,neutral,early,34,2,18,18,0,4,4,0.574329,2.241598
8708,c0cb866a05df94d20822f8620e121b09d4f8ea71f16ebbaf5221efe15dfee505,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,23,scout_rush,blue,neutral,early,33,1,18,18,0,4,4,0.589814,2.233899
8709,72671010fda60b0f44629893cfc882ded3d1e9cebec038c3518aff13bceccf0a,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,25,scout_rush,blue,neutral,early,33,1,18,18,0,4,4,0.57952,2.235687
8710,889ab2edeedd04310d14122d56016ebd3df50a42c623435338e14be0ceaf3acb,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,27,scout_rush,blue,neutral,early,32,1,18,18,0,4,4,0.608385,2.230859
8711,0b45b41bbc78f495e300e4e0c72388e2211354d9526fa50d2910fcc9529ddc18,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=001|g=1,29,scout_rush,blue,neutral,early,32,1,18,18,0,4,4,0.579872,2.23201
8712,7a5eaddb33aab76af4f51a3379592a3f84d312962c1852381ac81a844e8d30a7,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,0,scout_rush,red,neutral,early,40,0,18,18,0,4,4,0.620849,2.227691
8713,31173caff8ec66027570e956aee57f0d545bb4d691d690993cf313da0858bfbc,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,4,scout_rush,red,neutral,early,37,1,18,18,0,4,4,0.532885,2.110697
8714,0d6646de977aa1352bd6b7f1f97fc4f4c459082a20553d169927ee9bc4fdd0a2,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,8,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.532002,2.046534
8715,be8bb83ecd7cc11f3eb64dea62086d280ddb9ac810872abacc11294cdeddc98b,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,12,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.576848,2.038106
8716,c78fa6110ab77d00ded4bb033d208ea6b186312571658ced91933c912e000e80,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,18,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.564552,2.037403
8717,5b181efc1304986fd47d85b0cb6dd589a3416fe26746d0ede4b395b45a03c626,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,22,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.544856,2.028449
8718,0a89c4df363382ca72b00ba985555d1e284d33372046992338717c96d0f5aaf1,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,26,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.539198,2.030064
8719,e6722c2d116a63470123b76dee787844c251194b090f0c4b08e486d176a9b04c,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,30,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.573122,2.034592
8720,6f0bc021c181563bae5871cfa662fa903749e55d5dbf6dced649914c0f4b3ead,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,36,scout_rush,red,neutral,early,36,2,18,18,0,4,4,0.546433,2.045288
8721,c1cceb7d1ee8f15b572aa6a61b9ef98634d13ce0c12081fae1034da6f6523498,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,40,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.517598,2.051393
8722,4d43b97b445d2e84d88433ac7f4096a860962a7bf54a9434e8fb38f2875778f3,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,44,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.509423,2.055913
8723,9d4cdf884855a9c46391e3a7900b453ea962abfeadb5cc5ef9e47da8e6738916,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,48,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.551803,2.061251
8724,ce389e168d137052274e95b9974af2edcd4fb4a824e93af254d7c184cc041c1c,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,54,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.55175,2.06419
8725,3664e09827ee6cfba2f21bceeed1985e888b151537febcddd4614d46e6fff2c4,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,58,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.565642,2.0684
8726,989103e2afa69b6e7625a413058306f7561cbdf59a3c002d6d9e26f267460857,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,62,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.538358,2.071762
8727,3aed4c3e4896c5a6b037fb90a228350be7e151438f9eb21e3920116fc6088fb9,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=0,66,scout_rush,red,neutral,middle,36,2,18,18,0,4,4,0.526708,2.073999
8728,6bed62f3143144bd6b6a1d4953dfd4b2ece3c398d3d7f46b370b49c98672e5f3,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,1,scout_rush,blue,neutral,early,39,0,18,18,0,4,4,0.574625,2.244453
8729,d482cde6a165fb8bbc4de5859cf59bc5f8815738019fc85e8134657df08eeda7,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,21,scout_rush,blue,neutral,early,38,2,18,18,0,4,4,0.572506,2.180726
8730,1cdb0f1a00836b56ab84676f4b86ee3a5cb89cb4951a7943879f4eb202723fed,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,43,scout_rush,blue,neutral,middle,38,2,18,18,0,4,4,0.594545,2.179064
8731,31ad362930747c1e92260938d0a73b328ac953a6e1373001c61a643a9669a049,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,65,scout_rush,blue,neutral,middle,37,2,18,18,0,4,4,0.578173,2.207139
8732,100b01e862f263328538dcb2924d6e520697066bfc063f3780b60e7ec01db398,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,87,scout_rush,blue,neutral,middle,34,5,18,18,0,4,4,0.5797,2.138333
8733,7f65cbf2f2145414b7a7ab2650e2e17ec6ba6db32b621fad88a4a26e9eb451da,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,109,scout_rush,blue,neutral,middle,31,2,18,18,0,4,4,0.582072,2.206439
8734,a74beb55c8bde08f6eb057db57db94ab88332f116bb2ecdc1ccd42540105867e,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,131,scout_rush,blue,neutral,late,31,2,18,18,0,4,4,0.61473,2.203887
8735,283345e6350402c00e2f55976c3da6bd3246514d67acdcabd221408785bf59c2,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,153,scout_rush,blue,neutral,late,30,2,18,18,0,4,4,0.586908,2.166961
8736,9c7dee69cd326b738df79d582899315b64bdf4f49f325f66fa635bbbf34521b0,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,175,scout_rush,blue,neutral,late,29,2,18,18,0,4,4,0.603386,2.134056
8737,53493150437b3cbb616cded3132f412f9e18ea820d6dfac85e83ff426791ca1a,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,197,scout_rush,blue,neutral,late,28,2,18,18,0,4,4,0.574346,2.171203
8738,4638fa7849a1d96712930bdf3b2a031bb7253818af049d6d50f64e2d34cccfe4,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,219,scout_rush,blue,neutral,late,27,2,18,18,0,4,4,0.573209,2.155394
8739,95b748f2fdb257159f019fa881cc5951e3483ce9bad7f70c94ad50350931d669,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,241,scout_rush,blue,neutral,late,26,2,18,18,0,4,4,0.568374,2.176746
8740,d10145b61fa0c44e87302eedc9b0dd3fe7504db95bc9349364470d47f60371e2,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,263,scout_rush,blue,neutral,late,26,2,18,18,0,4,4,0.504519,2.148579
8741,8647404831b5b9ea5333e499f04bad97710acd1103bff92ad21bb71f6b0ae220,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,285,scout_rush,blue,neutral,late,26,2,18,18,0,4,4,0.577104,2.156121
8742,0f0662711cdeb126f356f49e1475be10a4f477958c6972ce9534cc241f1c4997,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,307,scout_rush,blue,neutral,late,25,2,18,18,0,4,4,0.587684,2.089439
8743,a9b41acfb340166cda2066a0e75d8be11a74fe3f96b87e9930483eafae2be244,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=002|g=1,329,scout_rush,blue,neutral,late,23,2,18,18,0,4,4,0.572441,2.058583
8744,67b63d030e0f8bb4fae85d1f266a2d0f18a5dfef2dd162f494576931208ab0be,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,0,scout_rush,red,neutral,early,40,0,18,18,0,4,4,0.588741,2.229536
8745,faced7639a9c3d803f3e6c991761918ceb9725a74185edddad4fae30820cf356,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,44,scout_rush,red,neutral,middle,38,2,18,18,0,4,4,0.596029,2.183538
8746,951486b2e72dea7d320e6fd663590db029d4bc09e0e943df187eb1d0639dd295,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,88,scout_rush,red,neutral,middle,30,2,18,18,0,4,4,0.572612,2.149812
8747,db1af3308eed38fd4d499775138f8779526597acfc4506c1f0606d0071f4870a,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,132,scout_rush,red,neutral,late,26,4,18,18,0,4,4,0.553843,1.987519
8748,e0043b352b573a78e207510562d35f9e3d2bac13930a80e1dd5b9c518dada009,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,176,scout_rush,red,neutral,late,25,4,18,18,0,4,4,0.526047,1.984958
8749,6cd70fc90da12ea2dd4d140750967316af0f3b1bf3d3362527df52dc5d20cf09,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,220,scout_rush,red,neutral,late,24,4,18,18,0,4,4,0.552773,2.00018
8750,57dddcf2bcc7600f2a8e94163afd9f0d96e33a4b2cddf3b34c9bd9ec52cf768f,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,264,scout_rush,red,neutral,late,20,4,18,18,0,4,4,0.454141,1.864895
8751,9d0a421e41e74d8e4378835aacbdb8270983177aaae521d0f853ead4e476489d,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,308,scout_rush,red,neutral,late,19,4,18,18,0,4,4,0.518736,1.889731
8752,1fd03f6dc43a4b0b9b55db20f3af2e8220983c22e624cf67507415470eeec008,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,352,scout_rush,red,neutral,late,19,4,18,18,0,4,4,0.503712,1.912128
8753,da7200d1561ae493fdc767e0b3b60328cb30d42656ea9b4710aa24c90c840e8e,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,396,scout_rush,red,neutral,late,19,4,18,18,0,4,4,0.515195,1.906187
8754,15a1ba3bb1b3613c50bd9f77d6c70910a039f8fe8d06c217c273c8fc87df1267,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,440,scout_rush,red,neutral,late,18,4,18,18,0,4,4,0.586436,1.925001
8755,a826f439e93dee9b11987753e556232b2612f9d1d6d8c72e48452ce964f76f0d,phase11_validation_bank_v1|ms=2026081901|st=scout_rush|src=neutral|c=003|g=0,484,scout_rush,red,neutral,late,18,4,18,18,0,4,4,0.571735,1.879749
